episode,step,return,length,return_ma,return_std,length_ma,epsilon
80,53300,0.0,182,0.0625,0.2891258376555094,166.5625,0.760168
81,53540,0.0,60,0.06172839506172839,0.2874184376993288,165.2469135802469,0.759088
82,54436,0.0,224,0.06097560975609756,0.2857408418014629,165.96341463414635,0.755056
83,54944,0.0,127,0.060240963855421686,0.28409219572413485,165.49397590361446,0.7527699999999999
84,55936,0.0,248,0.05952380952380952,0.2824716789929684,166.47619047619048,0.7483059999999999
85,57100,0.0,291,0.058823529411764705,0.28087850320737223,167.94117647058823,0.7430680000000001
86,57332,0.0,58,0.05813953488372093,0.2793119104526584,166.6627906976744,0.742024
87,57840,0.0,127,0.05747126436781609,0.27777117180677174,166.20689655172413,0.739738
88,58460,0.0,155,0.056818181818181816,0.27625558593507316,166.07954545454547,0.7369479999999999
89,58700,0.0,60,0.056179775280898875,0.2747644777671345,164.8876404494382,0.735868
90,59440,0.0,185,0.05555555555555555,0.27329719724997426,165.11111111111111,0.7325379999999999
91,60084,0.0,161,0.054945054945054944,0.27185311817259306,165.06593406593407,0.7296400000000001
92,60664,0.0,145,0.05434782608695652,0.2704316370570593,164.84782608695653,0.7270300000000001
93,61404,0.0,185,0.053763440860215055,0.2690321721117593,165.06451612903226,0.7237
94,62296,0.0,223,0.05319148936170213,0.26765416224274735,165.68085106382978,0.719686
95,63316,0.0,255,0.05263157894736842,0.2662970661194424,166.62105263157895,0.715096
96,63572,0.0,64,0.052083333333333336,0.26496036129118555,165.55208333333334,0.7139439999999999
97,64252,0.0,170,0.05154639175257732,0.26364354335143136,165.5979381443299,0.7108840000000001
98,64828,0.0,144,0.05102040816326531,0.2623461251465804,165.37755102040816,0.7082919999999999
99,65304,1.0,119,0.06060606060606061,0.277731860300354,164.9090909090909,0.70615
100,66232,0.0,232,0.06,0.27640549922170504,165.58,0.701974
101,66760,0.0,132,0.06,0.276405499221705,164.67,0.6995979999999999
102,67516,0.0,189,0.06,0.27640549922170504,165.99,0.696196
103,68148,0.0,158,0.04,0.19595917942265423,165.06,0.693352
104,68680,0.0,133,0.04,0.19595917942265423,164.08,0.690958
105,68916,0.0,59,0.04,0.19595917942265423,164.11,0.6898960000000001
106,70072,1.0,289,0.05,0.21794494717703367,166.44,0.6846939999999999
107,70808,0.0,184,0.05,0.21794494717703367,166.72,0.6813819999999999
108,71800,0.0,248,0.05,0.21794494717703367,168.6,0.6769179999999999
109,72940,0.0,285,0.05,0.21794494717703367,170.81,0.671788
110,73472,0.0,133,0.05,0.21794494717703367,168.65,0.669394
111,73716,0.0,61,0.05,0.2179449471770337,166.71,0.668296
112,74648,0.0,233,0.05,0.21794494717703367,168.44,0.664102
113,75596,0.0,237,0.05,0.2179449471770337,167.84,0.659836
114,76168,0.0,143,0.05,0.21794494717703367,168.65,0.657262
115,77560,0.0,348,0.05,0.21794494717703367,170.24,0.650998
116,78332,0.0,193,0.05,0.21794494717703367,170.53,0.647524
117,78840,0.0,127,0.05,0.2179449471770337,169.93,0.645238
118,79744,0.0,226,0.05,0.21794494717703367,170.33,0.64117
119,80480,0.0,184,0.05,0.21794494717703367,170.47,0.637858
120,80720,0.0,60,0.05,0.21794494717703367,170.46,0.6367780000000001
121,82072,0.0,338,0.05,0.2179449471770337,173.24,0.630694
122,83020,0.0,237,0.05,0.21794494717703367,174.05,0.626428
123,83776,0.0,189,0.05,0.21794494717703367,175.33,0.623026
124,84468,0.0,173,0.05,0.21794494717703367,176.45,0.619912
125,85488,0.0,255,0.05,0.21794494717703367,177.43,0.6153219999999999
126,86000,0.0,128,0.05,0.21794494717703367,178.07,0.6130180000000001
127,86628,0.0,157,0.05,0.21794494717703367,179.04,0.6101920000000001
128,87236,0.0,152,0.04,0.19595917942265423,177.62,0.607456
129,87480,0.0,61,0.04,0.19595917942265423,176.32,0.606358
130,88640,0.0,290,0.04,0.19595917942265423,178.02,0.601138
131,88884,0.0,61,0.04,0.19595917942265423,175.53,0.6000399999999999
132,89364,0.0,120,0.04,0.19595917942265423,175.29,0.59788
133,90784,0.0,355,0.04,0.19595917942265423,176.93,0.5914900000000001
134,91264,0.0,120,0.04,0.19595917942265423,175.56,0.5893299999999999
135,91500,0.0,59,0.04,0.19595917942265426,175.57,0.588268
136,92136,0.0,159,0.04,0.19595917942265426,175.29,0.585406
137,92680,0.0,136,0.04,0.19595917942265426,174.71,0.582958
138,93220,0.0,135,0.04,0.19595917942265423,173.5,0.5805279999999999
139,94360,0.0,285,0.04,0.19595917942265426,175.75,0.575398
140,94596,0.0,59,0.04,0.19595917942265426,173.15,0.574336
141,94852,0.0,64,0.04,0.19595917942265426,171.89,0.5731839999999999
142,95492,0.0,160,0.04,0.19595917942265426,172.89,0.5703039999999999
143,95716,0.0,56,0.04,0.19595917942265426,171.89,0.569296
144,95956,0.0,60,0.04,0.19595917942265423,170.63,0.568216
145,97520,1.0,391,0.05,0.21794494717703367,172.68,0.561178
146,97760,0.0,60,0.05,0.21794494717703367,170.39,0.560098
147,98480,0.0,180,0.05,0.21794494717703367,171.59,0.556858
148,99196,0.0,179,0.05,0.21794494717703367,172.78,0.553636
149,100172,0.0,244,0.05,0.21794494717703367,172.41,0.5492440000000001
150,100436,0.0,66,0.05,0.2179449471770337,171.23,0.548056
151,101880,0.0,361,0.05,0.21794494717703367,173.32,0.541558
152,102120,0.0,60,0.05,0.21794494717703367,172.13,0.540478
153,102832,0.0,178,0.05,0.21794494717703367,171.4,0.537274
154,103820,1.0,247,0.06,0.23748684174075832,173.27,0.532828
155,104084,0.0,66,0.06,0.23748684174075835,172.36,0.53164
156,104804,0.0,180,0.06,0.23748684174075832,172.7,0.5284
157,105968,0.0,291,0.06,0.23748684174075835,173.11,0.5231619999999999
158,106564,1.0,149,0.07,0.25514701644346144,172.67,0.52048
159,107308,2.0,186,0.09,0.31921779399024736,173.28,0.5171319999999999
160,108012,0.0,176,0.09,0.31921779399024736,172.63,0.513964
161,108264,0.0,63,0.09,0.31921779399024736,171.56,0.51283
162,109000,1.0,184,0.1,0.33166247903554,172.8,0.5095179999999999
163,109712,0.0,178,0.1,0.33166247903553997,173.3,0.5063139999999999
164,109960,0.0,62,0.1,0.33166247903553997,172.3,0.505198
165,110956,1.0,249,0.11,0.3433656942677879,172.68,0.5007159999999999
166,111892,1.0,234,0.12,0.354400902933387,173.55,0.49650399999999995
167,112620,0.0,182,0.11,0.3433656942677879,172.45,0.493228
168,113372,0.0,188,0.11,0.3433656942677879,172.42,0.48984399999999995
169,114556,0.0,296,0.11,0.3433656942677879,172.88,0.48451599999999995
170,114796,0.0,60,0.11,0.34336569426778796,171.91,0.483436
171,115040,0.0,61,0.1,0.33166247903553997,171.33,0.48233799999999993
172,115708,0.0,167,0.1,0.33166247903553997,172.41,0.479332
173,116448,0.0,185,0.1,0.33166247903553997,170.67,0.47600200000000004
174,117204,0.0,189,0.1,0.33166247903553997,170.08,0.4726
175,117836,0.0,158,0.1,0.33166247903553997,171.04,0.46975599999999995
176,118484,0.0,162,0.1,0.33166247903553997,169.73,0.46684000000000003
177,118812,0.0,82,0.1,0.33166247903553997,169.96,0.465364
178,119504,0.0,173,0.1,0.33166247903553997,169.8,0.46224999999999994
179,120056,0.0,138,0.1,0.33166247903553997,168.71,0.459766
180,120288,0.0,58,0.1,0.33166247903553997,167.47,0.45872199999999996
181,121324,1.0,259,0.11,0.3433656942677879,169.46,0.45406
182,121548,0.0,56,0.11,0.3433656942677879,167.78,0.453052
183,121796,0.0,62,0.11,0.34336569426778796,167.13,0.451936
184,122680,1.0,221,0.12,0.35440090293338705,166.86,0.44795799999999997
185,122972,0.0,73,0.12,0.35440090293338705,164.68,0.44664400000000004
186,123728,1.0,189,0.13,0.36482872693909396,165.99,0.443242
187,124892,0.0,291,0.13,0.36482872693909396,167.63,0.43800399999999995
188,125604,0.0,178,0.13,0.36482872693909396,167.86,0.43479999999999996
189,126356,1.0,188,0.14,0.3746998799039039,169.14,0.431416
190,127252,1.0,224,0.15,0.3840572873934304,169.53,0.427384
191,128252,1.0,250,0.16,0.39293765408777,170.42,0.42288400000000004
192,128492,0.0,60,0.16,0.39293765408777004,169.57,0.42180399999999996
193,129660,1.0,292,0.17,0.4013726448077896,170.64,0.41654800000000003
194,130144,0.0,121,0.17,0.40137264480778956,169.62,0.41437
195,130656,0.0,128,0.17,0.4013726448077896,168.35,0.41206599999999993
196,131304,0.0,162,0.17,0.4013726448077896,169.33,0.40915
197,131540,0.0,59,0.17,0.4013726448077896,168.22,0.408088
198,131796,0.0,64,0.17,0.40137264480778956,167.42,0.40693599999999996
199,132468,0.0,168,0.16,0.39293765408777004,167.91,0.40391199999999994
200,133456,0.0,247,0.16,0.39293765408777004,168.06,0.399466
201,133700,0.0,61,0.16,0.39293765408777004,167.35,0.39836799999999994
202,134440,0.0,185,0.16,0.39293765408777,167.31,0.395038
203,135024,0.0,146,0.16,0.39293765408777004,167.19,0.39241000000000004
204,135272,0.0,62,0.16,0.39293765408777004,166.48,0.39129400000000003
205,135912,0.0,160,0.16,0.39293765408777004,167.49,0.38841400000000004
206,136624,0.0,178,0.15,0.3840572873934304,166.38,0.38520999999999994
207,137380,0.0,189,0.15,0.3840572873934304,166.43,0.38180800000000004
208,138732,0.0,338,0.15,0.3840572873934304,167.33,0.37572399999999995
209,138956,0.0,56,0.15,0.3840572873934304,165.04,0.37471599999999994
210,139176,0.0,55,0.15,0.3840572873934304,164.26,0.373726
211,140444,2.0,317,0.17,0.42555845661906433,166.82,0.36802
212,141144,0.0,175,0.17,0.42555845661906433,166.24,0.36487
213,142124,0.0,245,0.17,0.42555845661906433,166.32,0.36046
214,142920,0.0,199,0.17,0.42555845661906433,166.88,0.35687800000000003
215,143144,0.0,56,0.17,0.42555845661906433,163.96,0.35587
216,143392,0.0,62,0.17,0.42555845661906433,162.65,0.354754
217,144500,0.0,277,0.17,0.42555845661906433,164.15,0.34976799999999997
218,145212,0.0,178,0.17,0.42555845661906433,163.67,0.346564
219,145452,0.0,60,0.17,0.42555845661906433,162.43,0.345484
220,146732,0.0,320,0.17,0.42555845661906433,165.03,0.339724
221,147452,0.0,180,0.17,0.42555845661906433,163.45,0.336484
222,148348,2.0,224,0.19,0.4624932431938871,163.32,0.33245199999999997
223,149108,0.0,190,0.19,0.4624932431938871,163.33,0.329032
224,149804,0.0,174,0.19,0.4624932431938871,163.34,0.32589999999999997
225,150336,0.0,133,0.19,0.4624932431938871,162.12,0.32350599999999996
226,151480,1.0,286,0.2,0.469041575982343,163.7,0.31835800000000003
227,152220,0.0,185,0.2,0.469041575982343,163.98,0.315028
228,153212,0.0,248,0.2,0.469041575982343,164.94,0.31056399999999995
229,154216,0.0,251,0.2,0.469041575982343,166.84,0.30604599999999993
230,154752,1.0,134,0.21,0.47528938553264577,165.28,0.30363399999999996
231,154992,0.0,60,0.21,0.47528938553264577,165.27,0.302554
232,155636,0.0,161,0.21,0.47528938553264577,165.68,0.29965600000000003
233,156116,1.0,120,0.22,0.48124837662063863,163.33,0.297496
234,156820,0.0,176,0.22,0.48124837662063863,163.89,0.29432800000000003
235,157704,0.0,221,0.22,0.4812483766206386,165.51,0.29035
236,158296,1.0,148,0.23,0.4869291529575941,165.4,0.287686
237,158836,0.0,135,0.23,0.48692915295759404,165.39,0.28525599999999995
238,159508,0.0,168,0.23,0.4869291529575941,165.72,0.2822319999999999
239,159748,0.0,60,0.23,0.48692915295759404,163.47,0.28115199999999996
240,160228,0.0,120,0.23,0.4869291529575941,164.08,0.278992
241,161392,0.0,291,0.23,0.4869291529575941,166.35,0.27375399999999994
242,162128,0.0,184,0.23,0.4869291529575941,166.59,0.27044199999999996
243,162848,0.0,180,0.23,0.4869291529575941,167.83,0.26720199999999994
244,164232,0.0,346,0.23,0.4869291529575941,170.69,0.26097399999999993
245,165004,0.0,193,0.22,0.48124837662063863,168.71,0.25749999999999995
246,165484,0.0,120,0.22,0.48124837662063863,169.31,0.25534
247,166608,0.0,281,0.22,0.48124837662063863,170.32,0.250282
248,167212,1.0,151,0.23,0.4869291529575941,170.04,0.247564
249,167692,0.0,120,0.23,0.4869291529575941,168.8,0.24540399999999996
250,168820,0.0,282,0.23,0.4869291529575941,170.96,0.24032799999999999
251,169564,0.0,186,0.23,0.4869291529575941,169.21,0.23697999999999997
252,169820,0.0,64,0.23,0.4869291529575941,169.25,0.23582799999999993
253,170544,0.0,181,0.23,0.4869291529575941,169.28,0.23256999999999994
254,170792,0.0,62,0.22,0.48124837662063863,167.43,0.23145399999999994
255,171044,0.0,63,0.22,0.48124837662063863,167.4,0.23031999999999997
256,171932,0.0,222,0.22,0.48124837662063863,167.82,0.22632399999999997
257,172652,0.0,180,0.22,0.48124837662063863,166.71,0.22308399999999995
258,172892,0.0,60,0.21,0.4752893855326458,165.82,0.22200399999999998
259,173536,0.0,161,0.19,0.44034077712608,165.57,0.21910600000000002
260,174108,1.0,143,0.2,0.447213595499958,165.24,0.21653199999999995
261,174592,0.0,121,0.2,0.4472135954999579,165.82,0.21435399999999993
262,175908,0.0,329,0.19,0.44034077712608,167.27,0.20843199999999995
263,176644,0.0,184,0.19,0.44034077712607994,167.33,0.20511999999999997
264,176876,0.0,58,0.19,0.44034077712608,167.29,0.20407600000000004
265,177496,0.0,155,0.18,0.43312815655415426,166.35,0.20128599999999996
266,178464,0.0,242,0.17,0.42555845661906433,166.43,0.19692999999999994
267,179028,1.0,141,0.18,0.43312815655415426,166.02,0.194392
268,180116,0.0,272,0.18,0.43312815655415426,166.86,0.189496
269,180660,1.0,136,0.19,0.44034077712607994,165.26,0.187048
270,181400,0.0,185,0.19,0.44034077712607994,166.51,0.18371799999999994
271,182056,0.0,164,0.19,0.44034077712608,167.54,0.18076599999999998
272,182300,0.0,61,0.19,0.44034077712608,166.48,0.17966799999999994
273,183008,0.0,177,0.19,0.44034077712608,166.4,0.17648200000000003
274,183648,0.0,160,0.19,0.44034077712608,166.11,0.17360200000000003
275,183888,0.0,60,0.19,0.44034077712608,165.13,0.17252199999999995
276,184584,1.0,174,0.2,0.44721359549995804,165.25,0.16938999999999993
277,185556,1.0,243,0.21,0.45376205218153715,166.86,0.16501599999999994
278,185808,0.0,63,0.21,0.45376205218153715,165.76,0.16388199999999997
279,186340,1.0,133,0.22,0.46,165.71,0.16148799999999996
280,186976,0.0,159,0.22,0.46,166.72,0.15862599999999993
281,187632,1.0,164,0.22,0.46,165.77,0.15567399999999998
282,188348,0.0,179,0.22,0.46,167.0,0.15245200000000003
283,189220,0.0,218,0.22,0.46,168.56,0.148528
284,189704,0.0,121,0.21,0.45376205218153715,167.56,0.14634999999999998
285,190416,1.0,178,0.22,0.46,168.61,0.143146
286,191500,0.0,271,0.21,0.45376205218153715,169.43,0.13826799999999995
287,192196,0.0,174,0.21,0.45376205218153715,168.26,0.13513599999999992
288,192440,0.0,61,0.21,0.45376205218153715,167.09,0.134038
289,193580,0.0,285,0.2,0.4472135954999579,168.06,0.12890800000000002
290,193820,0.0,60,0.19,0.44034077712608,166.42,0.12782799999999994
291,194432,1.0,153,0.19,0.44034077712608,165.45,0.12507400000000002
292,195548,0.0,279,0.19,0.44034077712608,167.64,0.12005199999999994
293,195792,0.0,61,0.18,0.43312815655415426,165.33,0.118954
294,196032,0.0,60,0.18,0.43312815655415426,164.72,0.11787399999999992
295,196672,0.0,160,0.18,0.43312815655415426,165.04,0.11499399999999993
296,196916,0.0,61,0.18,0.43312815655415426,164.03,0.113896
297,197160,0.0,61,0.18,0.43312815655415426,164.05,0.11279799999999995
298,197804,0.0,161,0.18,0.43312815655415426,165.02,0.1099
299,198288,0.0,121,0.18,0.43312815655415426,164.55,0.10772199999999998
300,198776,1.0,122,0.19,0.44034077712608,163.3,0.10552600000000001
301,199400,0.0,156,0.19,0.44034077712608,164.25,0.10271799999999998
302,199652,0.0,63,0.19,0.44034077712608,163.03,0.10158400000000001
303,199916,0.0,66,0.19,0.44034077712608,162.23,0.10039599999999993
304,200568,0.0,163,0.19,0.44034077712608,163.24,0.1
305,201140,1.0,143,0.2,0.447213595499958,163.07,0.1
306,201392,0.0,63,0.2,0.447213595499958,161.92,0.1
307,202420,1.0,257,0.21,0.4537620521815371,162.6,0.1
308,203248,1.0,207,0.22,0.46,161.29,0.1
309,204008,0.0,190,0.22,0.46,162.63,0.1
310,204656,0.0,162,0.22,0.46,163.7,0.1
311,204892,0.0,59,0.2,0.4242640687119285,161.12,0.1
312,205924,0.0,258,0.2,0.4242640687119285,161.95,0.1
313,206588,0.0,166,0.2,0.4242640687119285,161.16,0.1
314,207076,0.0,122,0.2,0.4242640687119285,160.39,0.1
315,208328,0.0,313,0.2,0.4242640687119285,162.96,0.1
316,209228,0.0,225,0.2,0.4242640687119285,164.59,0.1
317,209468,0.0,60,0.2,0.4242640687119285,162.42,0.1
318,210228,0.0,190,0.2,0.4242640687119285,162.54,0.1
319,210848,0.0,155,0.2,0.4242640687119285,163.49,0.1
320,211612,1.0,191,0.21,0.431161222746202,162.2,0.1
321,212164,1.0,138,0.22,0.4377213725647858,161.78,0.1
322,213068,1.0,226,0.21,0.40730823708832603,161.8,0.1
323,213612,1.0,136,0.22,0.4142463035441596,161.26,0.1
324,214032,0.0,105,0.22,0.4142463035441596,160.57,0.1
325,215024,0.0,248,0.22,0.41424630354415964,161.72,0.1
326,215572,1.0,137,0.22,0.41424630354415964,160.23,0.1
327,215812,0.0,60,0.22,0.41424630354415964,158.98,0.1
328,216448,0.0,159,0.22,0.41424630354415964,158.09,0.1
329,217044,1.0,149,0.23,0.4208325082500163,157.07,0.1
330,217776,0.0,183,0.22,0.41424630354415964,157.56,0.1
331,218420,0.0,161,0.22,0.41424630354415964,158.57,0.1
332,218948,1.0,132,0.23,0.4208325082500163,158.28,0.1
333,219484,1.0,134,0.23,0.4208325082500163,158.42,0.1
334,220620,0.0,284,0.23,0.4208325082500163,159.5,0.1
335,220868,0.0,62,0.23,0.4208325082500163,157.91,0.1
336,221116,0.0,62,0.22,0.41424630354415964,157.05,0.1
337,221756,0.0,160,0.22,0.41424630354415964,157.3,0.1
338,222748,0.0,248,0.22,0.41424630354415964,158.1,0.1
339,222972,0.0,56,0.22,0.41424630354415964,158.06,0.1
340,223584,0.0,153,0.22,0.41424630354415964,158.39,0.1
341,224244,1.0,165,0.23,0.4208325082500163,157.13,0.1
342,224744,1.0,125,0.24,0.4270831300812525,156.54,0.1
343,225780,0.0,259,0.24,0.4270831300812525,157.33,0.1
344,226300,1.0,130,0.25,0.4330127018922193,155.17,0.1
345,226784,1.0,121,0.26,0.4386342439892262,154.45,0.1
346,227864,0.0,270,0.26,0.4386342439892262,155.95,0.1
347,228332,1.0,117,0.27,0.4439594576084623,154.31,0.1
348,228820,1.0,122,0.27,0.44395945760846234,154.02,0.1
349,229764,0.0,236,0.27,0.4439594576084623,155.18,0.1
350,230004,0.0,60,0.27,0.4439594576084623,152.96,0.1
351,230704,0.0,175,0.27,0.4439594576084623,152.85,0.1
352,231352,0.0,162,0.27,0.4439594576084623,153.83,0.1
353,232060,0.0,177,0.27,0.4439594576084623,153.79,0.1
354,232576,1.0,129,0.28,0.4489988864128729,154.46,0.1
355,233428,0.0,213,0.28,0.4489988864128729,155.96,0.1
356,233652,0.0,56,0.28,0.4489988864128729,154.3,0.1
357,234372,1.0,180,0.29,0.4537620521815371,154.3,0.1
358,235256,0.0,221,0.29,0.4537620521815371,155.91,0.1
359,235496,0.0,60,0.29,0.4537620521815371,154.9,0.1
360,236216,1.0,180,0.29,0.45376205218153715,155.27,0.1
361,237340,0.0,281,0.29,0.4537620521815371,156.87,0.1
362,237828,0.0,122,0.29,0.4537620521815371,154.8,0.1
363,238360,1.0,133,0.3,0.45825756949558394,154.29,0.1
364,239136,0.0,194,0.3,0.45825756949558394,155.65,0.1
365,239652,1.0,129,0.31,0.462493243193887,155.39,0.1
366,240140,1.0,122,0.32,0.46647615158762396,154.19,0.1
367,241260,0.0,280,0.31,0.462493243193887,155.58,0.1
368,241976,0.0,179,0.31,0.462493243193887,154.65,0.1
369,242208,0.0,58,0.3,0.45825756949558394,153.87,0.1
370,242884,0.0,169,0.3,0.45825756949558394,153.71,0.1
371,243620,0.0,184,0.3,0.45825756949558394,153.91,0.1
372,244008,0.0,97,0.3,0.45825756949558394,154.27,0.1
373,245376,0.0,342,0.3,0.45825756949558394,155.92,0.1
374,245888,1.0,128,0.31,0.46249324319388707,155.6,0.1
375,246604,0.0,179,0.31,0.46249324319388707,156.79,0.1
376,247740,0.0,284,0.3,0.45825756949558394,157.89,0.1
377,248224,1.0,121,0.3,0.45825756949558394,156.67,0.1
378,248820,1.0,149,0.31,0.462493243193887,157.53,0.1
379,249864,2.0,261,0.32,0.48744230427815755,158.81,0.1
380,250312,0.0,112,0.32,0.48744230427815755,158.34,0.1
381,250784,1.0,118,0.32,0.48744230427815755,157.88,0.1
382,251828,0.0,261,0.32,0.48744230427815755,158.7,0.1
383,252364,1.0,134,0.33,0.4910193478876367,157.86,0.1
384,252660,0.0,74,0.33,0.4910193478876367,157.39,0.1
385,253388,0.0,182,0.32,0.48744230427815755,157.43,0.1
386,253632,0.0,61,0.32,0.48744230427815755,155.33,0.1
387,253876,0.0,61,0.32,0.48744230427815755,154.2,0.1
388,254660,0.0,196,0.32,0.48744230427815755,155.55,0.1
389,255404,0.0,186,0.32,0.48744230427815755,154.56,0.1
